Product ID,Date,Units Sold,Price,Discount,Holiday/Promotion,Competitor Pricing
P0002,2023-04-30,3783,55.06514285714286,10.142857142857142,1,54.56314285714286
P0002,2023-05-07,4610,59.09114285714286,11.571428571428571,1,58.67057142857142
P0002,2023-05-14,4861,56.01342857142857,11.285714285714286,1,55.639428571428574
P0002,2023-05-21,4046,53.00514285714286,6.571428571428571,1,52.65857142857143
P0002,2023-05-28,4958,53.99885714285714,10.0,1,53.86257142857143
P0002,2023-06-04,5377,62.68971428571429,11.857142857142858,1,62.77114285714286
P0002,2023-06-11,4602,53.825428571428574,10.0,1,54.511142857142865
P0002,2023-06-18,6248,60.38914285714286,11.0,1,60.32600000000001
P0002,2023-06-25,4848,53.46657142857142,11.714285714285714,1,53.474
P0002,2023-07-02,4614,59.41742857142857,8.714285714285714,1,59.245999999999995
P0002,2023-07-09,5808,50.14742857142857,10.142857142857142,1,51.151428571428575
P0002,2023-07-16,5158,59.45971428571428,8.857142857142858,1,60.056285714285714
P0002,2023-07-23,3628,57.240571428571435,10.571428571428571,1,56.231142857142856
P0002,2023-07-30,5382,51.315714285714286,8.714285714285714,1,52.20114285714286
P0002,2023-08-06,4766,58.93485714285715,9.857142857142858,1,58.738
P0003,2022-01-02,1782,61.107,12.0,1,62.89
P0003,2022-01-09,4177,49.32,9.142857142857142,1,49.99028571428572
P0003,2022-01-16,3770,58.25628571428571,9.0,1,57.556
P0003,2022-01-23,4642,58.65085714285715,8.0,1,58.02742857142857
P0003,2022-01-30,4853,57.68657142857143,11.428571428571429,1,57.92771428571428
P0003,2022-02-06,4614,45.89514285714286,8.571428571428571,1,45.61828571428571
P0003,2022-02-13,5143,47.30085714285714,9.571428571428571,1,47.54114285714286
P0003,2022-02-20,5489,55.17399999999999,9.428571428571429,1,54.32371428571428
P0003,2022-02-27,4330,55.566857142857145,9.142857142857142,1,54.99342857142857
P0003,2022-03-06,5264,55.43828571428571,11.285714285714286,1,55.00571428571429
P0003,2022-03-13,4564,54.19457142857142,10.285714285714286,1,54.511428571428574
P0003,2022-03-20,3918,51.49142857142857,9.714285714285714,1,51.58057142857143
P0003,2022-03-27,5500,60.30771428571428,8.285714285714286,1,60.10657142857143
P0003,2022-04-03,4887,51.21828571428572,10.0,1,51.138
P0003,2022-04-10,3923,57.910285714285706,8.714285714285714,1,57.96857142857142
P0003,2022-04-17,5697,56.14628571428572,10.285714285714286,1,56.14257142857143
P0003,2022-04-24,5026,54.896857142857144,9.428571428571429,1,54.62914285714286
P0003,2022-05-01,4512,53.519999999999996,9.142857142857142,1,54.50285714285714
P0003,2022-05-08,4995,53.75714285714286,9.714285714285714,1,54.454571428571434
P0003,2022-05-15,4635,59.440285714285714,11.0,1,59.42742857142857
P0003,2022-05-22,4242,54.522285714285715,7.857142857142857,1,54.73942857142857
P0003,2022-05-29,5191,56.935428571428574,8.857142857142858,1,56.763714285714286
P0003,2022-06-05,4163,59.797714285714285,12.857142857142858,1,59.761714285714284
P0003,2022-06-12,3429,52.86942857142857,9.142857142857142,1,52.35857142857143
P0003,2022-06-19,5217,55.58771428571429,10.571428571428571,1,55.75942857142858
P0003,2022-06-26,4889,58.72314285714286,10.0,1,58.967999999999996
P0003,2022-07-03,4699,53.44314285714286,9.714285714285714,1,53.707142857142856
P0003,2022-07-10,5061,45.80114285714286,10.0,1,45.95428571428572
P0003,2022-07-17,5029,51.68285714285714,11.571428571428571,1,51.81514285714286
P0003,2022-07-24,4920,53.36971428571429,10.142857142857142,1,53.306285714285714
P0003,2022-07-31,4697,51.90685714285714,12.142857142857142,1,52.355714285714285
P0003,2022-08-07,5928,57.61971428571428,9.428571428571429,1,57.64342857142857
P0003,2022-08-14,4626,57.782,7.571428571428571,1,57.50028571428571
P0003,2022-08-21,4321,56.07228571428571,9.428571428571429,1,55.879999999999995
P0003,2022-08-28,6338,50.48857142857143,10.571428571428571,1,50.791999999999994
P0003,2022-09-04,5431,58.35285714285715,10.428571428571429,1,59.95914285714286
P0003,2022-09-11,4271,52.964000000000006,10.428571428571429,1,52.25599999999999
P0003,2022-09-18,4084,55.858285714285714,9.571428571428571,1,56.504571428571424
P0003,2022-09-25,4705,60.64257142857143,11.285714285714286,1,60.366
P0003,2022-10-02,3147,66.82885714285715,12.0,1,66.19142857142857
P0003,2022-10-09,5241,57.708571428571425,8.714285714285714,1,57.61942857142857
P0003,2022-10-16,3914,50.357428571428564,10.142857142857142,1,50.456285714285706
P0003,2022-10-23,3771,48.90371428571429,8.0,1,48.25657142857143
P0003,2022-10-30,4953,60.317142857142855,10.142857142857142,1,59.90371428571429
P0003,2022-11-06,4700,49.539142857142856,10.857142857142858,1,49.11657142857143
P0003,2022-11-13,4740,54.596000000000004,8.428571428571429,1,55.654
P0003,2022-11-20,4222,55.757999999999996,9.142857142857142,1,55.26571428571429
P0003,2022-11-27,4745,49.81371428571429,10.714285714285714,1,49.236
P0003,2022-12-04,4001,51.657714285714285,10.571428571428571,1,51.88657142857143
P0003,2022-12-11,4846,57.254571428571424,11.285714285714286,1,57.89514285714286
P0003,2022-12-18,5077,51.66428571428571,9.714285714285714,1,52.48685714285715
P0003,2022-12-25,4508,52.00285714285714,9.714285714285714,1,52.040571428571425
P0003,2023-01-01,4379,50.20657142857143,10.714285714285714,1,50.672000000000004
P0003,2023-01-08,4244,51.019999999999996,9.0,1,51.622
P0003,2023-01-15,5291,44.392857142857146,11.714285714285714,1,44.34628571428571
P0003,2023-01-22,4097,56.44485714285714,11.142857142857142,1,55.954571428571434
P0003,2023-01-29,4786,55.40971428571429,8.142857142857142,1,55.37542857142858
P0003,2023-02-05,4638,58.27371428571429,9.285714285714286,1,57.874
P0003,2023-02-12,5473,57.692857142857136,10.428571428571429,1,57.96142857142858
P0003,2023-02-19,3823,50.496,9.571428571428571,1,51.85771428571429
P0003,2023-02-26,4886,54.35857142857143,9.142857142857142,1,53.14485714285714
P0003,2023-03-05,5947,60.215999999999994,9.857142857142858,1,60.88057142857143
P0003,2023-03-12,5194,60.645428571428575,10.571428571428571,1,60.861428571428576
P0003,2023-03-19,4978,57.90257142857143,11.285714285714286,1,58.09057142857143
P0003,2023-03-26,4754,57.788000000000004,10.0,1,57.453714285714284
P0003,2023-04-02,3982,55.49228571428572,8.285714285714286,1,55.64514285714286
P0003,2023-04-09,4207,53.19228571428572,9.428571428571429,1,53.675999999999995
P0003,2023-04-16,4464,54.864285714285714,8.571428571428571,1,54.55057142857144
P0003,2023-04-23,5604,59.92314285714286,9.428571428571429,1,59.662571428571425
P0003,2023-04-30,4378,57.31857142857143,11.714285714285714,1,57.888
P0003,2023-05-07,4666,52.043142857142854,11.285714285714286,1,52.31542857142857
P0003,2023-05-14,4395,58.53228571428571,9.142857142857142,1,58.03457142857143
P0003,2023-05-21,5225,53.312000000000005,9.0,1,52.35742857142857
P0003,2023-05-28,4247,50.254000000000005,9.714285714285714,1,50.57485714285714
P0003,2023-06-04,6143,67.13485714285714,10.714285714285714,1,67.506
P0003,2023-06-11,4234,53.22428571428571,10.285714285714286,1,53.14657142857143
P0003,2023-06-18,3635,60.96628571428572,9.857142857142858,1,61.196285714285715
P0003,2023-06-25,4136,52.85342857142857,10.0,1,52.825428571428574
P0003,2023-07-02,6119,59.433142857142855,9.428571428571429,1,59.67285714285715
P0003,2023-07-09,5000,57.16885714285714,10.857142857142858,1,55.50771428571429
P0003,2023-07-16,6518,51.06285714285714,10.0,1,50.93857142857143
P0003,2023-07-23,4248,50.116,8.142857142857142,1,49.84628571428571
P0003,2023-07-30,4950,52.86228571428571,10.0,1,52.794285714285714
P0003,2023-08-06,3793,59.05542857142857,9.428571428571429,1,58.227714285714285
P0004,2022-01-02,978,64.232,11.0,1,66.209
P0004,2022-01-09,4842,58.492571428571424,10.714285714285714,1,58.94057142857143
P0004,2022-01-16,4518,51.24885714285715,10.285714285714286,1,52.368
P0004,2022-01-23,5790,45.43342857142857,11.0,1,46.889714285714284
P0004,2022-01-30,5261,52.814,10.857142857142858,1,53.20514285714286
P0004,2022-02-06,5278,54.166,9.857142857142858,1,54.087714285714284
P0004,2022-02-13,5190,51.288000000000004,10.0,1,51.19485714285714
P0004,2022-02-20,5704,47.48571428571428,9.571428571428571,1,46.61657142857143
P0004,2022-02-27,5047,55.27685714285714,10.285714285714286,1,55.112
P0004,2022-03-06,4174,60.77571428571429,11.714285714285714,1,60.720285714285716
P0004,2022-03-13,5651,53.05714285714286,8.857142857142858,1,52.853142857142856
P0004,2022-03-20,4201,44.43057142857143,9.142857142857142,1,44.346000000000004
P0004,2022-03-27,5282,64.99028571428572,10.571428571428571,1,65.11371428571428
P0004,2022-04-03,4799,54.34342857142857,9.142857142857142,1,54.09628571428571
P0004,2022-04-10,4897,53.62,12.0,1,53.102
P0004,2022-04-17,4471,48.194,10.714285714285714,1,47.74371428571429
P0004,2022-04-24,4230,60.68485714285714,7.571428571428571,1,60.46999999999999
P0004,2022-05-01,5582,62.94799999999999,12.0,1,62.91514285714286
P0004,2022-05-08,4682,56.163428571428575,9.857142857142858,1,55.39742857142857
P0004,2022-05-15,3899,59.529714285714284,8.857142857142858,1,59.30771428571428
P0004,2022-05-22,4693,53.296571428571426,11.142857142857142,1,53.15828571428572
P0004,2022-05-29,3507,53.404857142857146,9.571428571428571,1,53.64714285714286
P0004,2022-06-05,4528,53.760285714285715,9.428571428571429,1,54.24400000000001
P0004,2022-06-12,4696,63.848857142857135,9.714285714285714,1,64.12685714285715
P0004,2022-06-19,4790,59.44057142857143,9.285714285714286,1,59.12542857142857
P0004,2022-06-26,4207,58.59571428571428,9.285714285714286,1,58.422000000000004
P0004,2022-07-03,4379,57.67342857142857,9.142857142857142,1,58.308
P0004,2022-07-10,4685,58.32657142857143,8.857142857142858,1,58.63257142857143
P0004,2022-07-17,4872,58.66171428571429,7.571428571428571,1,57.815428571428576
P0004,2022-07-24,3974,54.37057142857143,11.571428571428571,1,53.842571428571425
P0004,2022-07-31,4340,55.27885714285714,11.0,1,55.402857142857144
P0004,2022-08-07,5633,56.605714285714285,9.571428571428571,1,56.88257142857143
P0004,2022-08-14,5005,60.20914285714286,9.142857142857142,1,60.27628571428571
P0004,2022-08-21,4312,58.892,9.0,1,58.46542857142857
P0004,2022-08-28,4814,53.06714285714286,10.857142857142858,1,53.434571428571424
P0004,2022-09-04,4292,53.138571428571424,11.142857142857142,1,52.74771428571428
P0004,2022-09-11,4904,49.87085714285714,9.857142857142858,1,50.479142857142854
P0004,2022-09-18,5128,55.41314285714286,12.0,1,55.829714285714296
P0004,2022-09-25,3846,65.67028571428571,9.0,1,66.49828571428571
P0004,2022-10-02,4702,59.986285714285714,9.428571428571429,1,60.591142857142856
P0004,2022-10-09,4283,56.634,9.714285714285714,1,56.75171428571429
P0004,2022-10-16,5896,48.19914285714286,9.142857142857142,1,48.84285714285715
P0004,2022-10-23,5147,45.86542857142857,10.0,1,46.19057142857143
P0004,2022-10-30,4572,53.66057142857142,8.571428571428571,1,54.116
P0004,2022-11-06,4671,62.35057142857143,8.857142857142858,1,61.97542857142857
P0004,2022-11-13,4165,60.02285714285715,9.857142857142858,1,59.53942857142857
P0004,2022-11-20,5639,57.185714285714276,6.857142857142857,1,57.48885714285715
P0004,2022-11-27,4583,58.33457142857143,10.142857142857142,1,58.00771428571429
P0004,2022-12-04,6420,54.452285714285715,8.285714285714286,1,54.11085714285714
P0004,2022-12-11,3550,60.02742857142857,10.714285714285714,1,60.47657142857143
P0004,2022-12-18,4861,63.64857142857142,10.428571428571429,1,63.39342857142857
P0004,2022-12-25,4990,53.812000000000005,10.857142857142858,1,54.742000000000004
P0004,2023-01-01,4794,55.716,10.285714285714286,1,56.120285714285714
P0004,2023-01-08,4623,47.004000000000005,12.285714285714286,1,46.286
P0004,2023-01-15,5002,57.33371428571429,10.0,1,56.71342857142857
P0004,2023-01-22,4585,50.957142857142856,11.142857142857142,1,50.56171428571429
P0004,2023-01-29,4819,54.52542857142857,12.142857142857142,1,54.211999999999996
P0004,2023-02-05,4455,58.31657142857143,10.857142857142858,1,57.90542857142857
P0004,2023-02-12,4935,51.181714285714285,9.0,1,51.66942857142857
P0004,2023-02-19,5887,64.28942857142857,9.285714285714286,1,64.00485714285715
P0004,2023-02-26,5297,49.71628571428572,8.857142857142858,1,49.510285714285715
P0004,2023-03-05,4886,51.401428571428575,8.571428571428571,1,52.022285714285715
P0004,2023-03-12,5543,63.38285714285714,7.0,1,62.716
P0004,2023-03-19,4426,58.20657142857143,9.428571428571429,1,58.399142857142856
P0004,2023-03-26,4317,52.05085714285714,7.857142857142857,1,52.31
P0004,2023-04-02,5167,61.126571428571424,10.571428571428571,1,60.51771428571429
P0004,2023-04-09,4788,51.38742857142857,10.142857142857142,1,50.797142857142866
P0004,2023-04-16,3785,65.00285714285715,12.142857142857142,1,65.284
P0004,2023-04-23,4302,52.686,9.857142857142858,1,52.274
P0004,2023-04-30,5299,54.21485714285715,12.0,1,54.76114285714285
P0004,2023-05-07,5200,54.14228571428571,10.428571428571429,1,53.66742857142857
P0004,2023-05-14,4365,63.07657142857143,10.714285714285714,1,61.861714285714285
P0004,2023-05-21,5619,55.380857142857145,10.571428571428571,1,55.657714285714285
P0004,2023-05-28,4800,53.47171428571428,8.714285714285714,1,53.81914285714286
P0004,2023-06-04,4596,55.42657142857143,11.285714285714286,1,55.674571428571426
P0004,2023-06-11,5160,50.23657142857143,8.428571428571429,1,50.382285714285715
P0004,2023-06-18,4636,54.94599999999999,10.0,1,55.07485714285714
P0004,2023-06-25,5653,53.18685714285714,8.857142857142858,1,54.10485714285714
P0004,2023-07-02,4833,57.088,10.285714285714286,1,57.12
P0004,2023-07-09,4495,48.38628571428571,11.285714285714286,1,48.17171428571429
P0004,2023-07-16,4050,50.99857142857143,10.142857142857142,1,50.528000000000006
P0004,2023-07-23,5598,53.751714285714286,10.285714285714286,1,53.93685714285714
P0004,2023-07-30,4456,57.695142857142855,10.714285714285714,1,57.938857142857145
P0004,2023-08-06,4479,56.086000000000006,11.285714285714286,1,55.56428571428571
P0005,2022-01-02,1431,71.161,10.5,1,70.559
P0005,2022-01-09,5382,56.925714285714285,9.857142857142858,1,56.21342857142857
P0005,2022-01-16,4374,52.82257142857143,10.857142857142858,1,53.67228571428571
P0005,2022-01-23,5270,53.57714285714286,11.0,1,53.879714285714286
P0005,2022-01-30,4479,55.45285714285715,11.714285714285714,1,56.13857142857143
P0005,2022-02-06,5488,47.17171428571429,7.428571428571429,1,46.94114285714285
P0005,2022-02-13,4066,48.18085714285714,8.142857142857142,1,47.529999999999994
P0005,2022-02-20,4642,58.38342857142857,9.857142857142858,1,57.46657142857142
P0005,2022-02-27,4194,57.321714285714286,9.857142857142858,1,56.803999999999995
P0005,2022-03-06,4384,58.64114285714287,10.0,1,57.93685714285714
P0005,2022-03-13,4820,60.674,9.571428571428571,1,60.88657142857143
P0005,2022-03-20,4311,62.454571428571434,11.571428571428571,1,61.45771428571429
P0005,2022-03-27,4572,54.73257142857143,9.714285714285714,1,55.047714285714285
P0005,2022-04-03,5411,48.23171428571429,10.428571428571429,1,48.34457142857143
P0005,2022-04-10,5176,56.530857142857144,10.714285714285714,1,55.95914285714286
P0005,2022-04-17,4412,57.15371428571429,12.571428571428571,1,56.660000000000004
P0005,2022-04-24,4245,58.056285714285714,10.428571428571429,1,58.32828571428571
P0005,2022-05-01,5438,55.07514285714285,10.428571428571429,1,55.01342857142857
P0005,2022-05-08,4942,53.4,10.0,1,53.46314285714286
P0005,2022-05-15,4191,53.19914285714286,9.0,1,53.17428571428571
P0005,2022-05-22,4376,56.53942857142857,9.428571428571429,1,56.58228571428572
P0005,2022-05-29,5393,60.888,9.428571428571429,1,60.52914285714286
P0005,2022-06-05,4955,51.22657142857143,9.857142857142858,1,51.11571428571428
P0005,2022-06-12,6168,55.92028571428572,7.857142857142857,1,55.93057142857143
P0005,2022-06-19,4767,55.42657142857143,10.571428571428571,1,55.88771428571429
P0005,2022-06-26,5718,58.06314285714286,9.285714285714286,1,58.57742857142857
